Timestamp,Machine,Code,Shift,From Status,To Status,Updated By,Note
2026-08-15 16:31:21,BR2-CH1,BR2-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR1-UK1,BR1-UK1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:31:21,AR/CJ-TR1,AR-CJ-TR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,WT2-TW1,WT2-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,WT1-CH1,WT1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,SH3-CH3,SH3-CH3,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,SH2-CH2,SH2-CH2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,SH1-CH1,SH1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,PS3-TR1,PS3-TR1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,PS2-TW2,PS2-TW2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,PS1-TW1,PS1-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,LT1-VT1,LT1-VT1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,HR1-CH1,HR1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,DECO-GR1,DECO-GR1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,CM1-CH1,CM1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,CL4-TW1,CL4-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,CL2-CH2,CL2-CH2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,CL1-CH1,CL1-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR8-CH5,BR8-CH5,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR7-CH4,BR7-CH4,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR6-W-TW2,BR6-W-TW2,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR5-W-CH3,BR5-W-CH3,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR3-W-TW1,BR3-W-TW1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR2-CH1,BR2-CH1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR1-UK1,BR1-UK1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,BR10-W-CH7,BR10-W-CH7,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,AR/CJ-TR1,AR-CJ-TR1,day,running,running,Administrator,Bulk stop (all machines)
2026-08-15 16:17:17,WT2-TW1,WT2-TW1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,WT1-CH1,WT1-CH1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,SH3-CH3,SH3-CH3,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,SH2-CH2,SH2-CH2,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,SH1-CH1,SH1-CH1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,PS3-TR1,PS3-TR1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,PS2-TW2,PS2-TW2,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,PS1-TW1,PS1-TW1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,LT1-VT1,LT1-VT1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,HR1-CH1,HR1-CH1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,DECO-GR1,DECO-GR1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,CM1-CH1,CM1-CH1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,CL4-TW1,CL4-TW1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,CL2-CH2,CL2-CH2,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,CL1-CH1,CL1-CH1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR8-CH5,BR8-CH5,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR7-CH4,BR7-CH4,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR6-W-TW2,BR6-W-TW2,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR5-W-CH3,BR5-W-CH3,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR3-W-TW1,BR3-W-TW1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR2-CH1,BR2-CH1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR1-UK1,BR1-UK1,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,BR10-W-CH7,BR10-W-CH7,day,initial,running,Administrator,Bulk start (all machines)
2026-08-15 16:17:17,AR/CJ-TR1,AR-CJ-TR1,day,running,running,Administrator,Bulk start (all machines)
2026-08-15 16:07:34,AB2-TW2,AB2-TW2,day,idle,running,Administrator,Run started
2026-08-15 15:41:40,AB1-TW1,AB1-TW1,day,idle,running,Administrator,
2026-08-15 14:18:03,AB1-TW1,AB1-TW1,day,running,running,Administrator,
2026-08-15 14:18:00,AB1-TW1,AB1-TW1,day,idle,running,Administrator,Run started
2026-08-15 13:48:12,AB1-TW1,AB1-TW1,day,running,running,Administrator,Run started (TEST_ITEM)
2026-08-15 09:30:43,AB1-TW1,AB1-TW1,day,idle,running,Administrator,
2026-08-15 09:28:08,AB1-TW1,AB1-TW1,day,running,running,Administrator,
2026-08-15 08:32:32,BR9-CH6,BR9-CH6,day,running,running,Administrator,
2026-08-15 08:32:27,BR9-CH6,BR9-CH6,day,initial,running,Administrator,Run started
2026-08-15 08:29:18,AB7-TR3,AB7-TR3,day,idle,running,Administrator,
2026-08-15 08:29:06,AB7-TR3,AB7-TR3,day,idle,running,Administrator,Run started
2026-08-15 08:28:13,AB1-TW1,AB1-TW1,day,running,running,Administrator,
2026-08-15 07:05:25,AB1-TW1,AB1-TW1,day,idle,running,Administrator,
2026-08-15 06:31:42,LD1-TW1,LD1-TW1,night,running,running,Administrator,
2026-08-15 06:31:37,LD1-TW1,LD1-TW1,night,initial,running,Administrator,Run started
2026-08-15 06:19:57,AR/CJ-TR1,AR-CJ-TR1,night,initial,running,Administrator,Run started
2026-08-15 06:17:57,AB1-TW1,AB1-TW1,night,running,running,Administrator,
2026-08-15 06:17:48,AB1-TW1,AB1-TW1,night,running,running,Administrator,Run started
2026-08-15 06:01:35,AB1-TW1,AB1-TW1,night,running,running,Administrator,Run started
2026-08-15 05:59:44,BR2-CH1,BR2-CH1,night,initial,running,Administrator,Run started
2026-08-15 05:58:21,AB1-TW1,AB1-TW1,night,running,running,Administrator,Run started (ANGLE BEAD)
2026-08-15 05:53:20,AB7-TR3,AB7-TR3,night,running,running,Administrator,
2026-08-15 05:53:13,AB7-TR3,AB7-TR3,night,maintenance,running,Administrator,Run started (ANGLE BEAD)
2026-08-15 05:52:33,AB1-TW1,AB1-TW1,night,running,running,Administrator,
2026-08-15 05:52:23,AB1-TW1,AB1-TW1,night,maintenance,running,Administrator,Run started (ANGLE BEAD)
2026-08-15 05:51:09,AB1-TW1,AB1-TW1,night,initial,running,Administrator,Run started (ANGLE BEAD)
